system:index,EVI,GID_3,LST_mean,NAME_3,NDDI,NDVI,OSAVI,SOC,SoilMoisture,agri_area_m2,cec,clay,elevation_m,is_cropland,lat,lon,pH,period_end,period_start,precip_sum,sand,silt,.geo
288_0000000000000000001d_0,0.280498532,IDN.9.12.30_1,29.81,Tukdana,0.097568519,0.244339027,0.232863174,5.295,36.538574,5.74E+07,19.15,39.433334,13,1,-6.561284943,108.2729179,5.4,11/14/2021,10/30/2021,244.4797025,26.4,34.183334,"{""type"":""MultiPoint"",""coordinates"":[]}"
289_00000000000000000003_0,0.054532035,IDN.9.12.4_1,30.49,Bangodua,0.155217944,0.11693439,0.076718007,7.2183332,39.32211,3.88E+07,26.216667,37.116665,9,1,-6.516957405,108.2788161,5.6,11/29/2021,11/14/2021,217.19135,28.733334,34.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
289_00000000000000000004_0,0.118687358,IDN.9.12.5_1,30.45,Bongas,0.064961648,0.105889097,0.091682398,3.7733333,39.46649,4.15E+07,21.666666,37.016666,7,1,-6.379961067,108.0174887,5.65,11/29/2021,11/14/2021,189.4566712,30.05,32.916668,"{""type"":""MultiPoint"",""coordinates"":[]}"
289_00000000000000000007_0,0.023187698,IDN.9.12.8_1,31.07,Gabuswetan,-0.145509635,0.028081333,0.023981799,6.0833335,39.46649,6.77E+07,25.516666,41.533333,9,1,-6.427559569,108.0681062,5.5,11/29/2021,11/14/2021,226.5689096,24.683332,33.733334,"{""type"":""MultiPoint"",""coordinates"":[]}"
289_00000000000000000008_0,0.111391198,IDN.9.12.9_1,30.06,Gantar,0.339323285,0.154374843,0.128609662,4.37,42.508007,1.10E+08,16.433332,41.066666,42,1,-6.546260825,107.9498554,5.5,11/29/2021,11/14/2021,306.5010343,23.633333,35.283333,"{""type"":""MultiPoint"",""coordinates"":[]}"
289_00000000000000000009_0,0.022732338,IDN.9.12.10_1,29.15,Haurgeulis,0.35734072,0.035702921,0.029428843,4.9,39.26115,4.70E+07,22.65,35.683334,21,1,-6.446405047,107.9374711,5.6,11/29/2021,11/14/2021,244.6189041,27.55,36.733334,"{""type"":""MultiPoint"",""coordinates"":[]}"
289_0000000000000000000b_0,0.072818032,IDN.9.12.12_1,28.75,Jatibarang,0.100185329,0.128711182,0.092573836,6.315,39.40682,2.77E+07,24.266666,40.816666,6,1,-6.440430282,108.3127631,5.5,11/29/2021,11/14/2021,161.4257553,25.666666,33.483334,"{""type"":""MultiPoint"",""coordinates"":[]}"
289_00000000000000000012_0,0.23366999,IDN.9.12.19_1,31.35,Kroya,0.157206162,0.241207374,0.211491175,7.355,39.46649,1.11E+08,24.25,37.483334,26,1,-6.499856595,108.0409915,5.55,11/29/2021,11/14/2021,296.4153662,26.966667,35.533333,"{""type"":""MultiPoint"",""coordinates"":[]}"
289_00000000000000000015_0,0.012984123,IDN.9.12.22_1,26.63,Losarang,-0.120765654,0.014195319,0.012177571,5.7533336,39.46649,5.49E+07,30,42,-5,0,-6.370965143,108.1748983,5.85,11/29/2021,11/14/2021,165.9839778,25.3,32.7,"{""type"":""MultiPoint"",""coordinates"":[]}"
289_00000000000000000017_0,0.023493643,IDN.9.12.24_1,31.41,Patrol,-0.181926548,0.024542503,0.020853595,4.4066668,39.46649,3.28E+07,22.25,35.05,5,1,-6.319597156,108.001201,5.5,11/29/2021,11/14/2021,235.2571869,33.383335,31.566668,"{""type"":""MultiPoint"",""coordinates"":[]}"
289_0000000000000000001a_0,0.09971885,IDN.9.12.27_1,29.63,Sukagumiwang,-0.005865103,0.016232169,0.018827835,5.6516666,39.32211,2.39E+07,23.016666,38.4,16,1,-6.58186177,108.3236732,5.7,11/29/2021,11/14/2021,223.9796686,31.066668,30.483334,"{""type"":""MultiPoint"",""coordinates"":[]}"
289_0000000000000000001c_0,0.083004254,IDN.9.12.29_1,31.55,Terisi,-0.138777634,0.049824336,0.04758791,6.4083333,39.493366,1.07E+08,21.5,37.533333,45,1,-6.56059026,108.067279,5.516667,11/29/2021,11/14/2021,292.5115447,26.216667,36.266666,"{""type"":""MultiPoint"",""coordinates"":[]}"
289_0000000000000000001d_0,0.057918181,IDN.9.12.30_1,29.95,Tukdana,-0.203891288,0.133264666,0.089708286,5.295,39.32211,5.74E+07,19.15,39.433334,13,1,-6.561284943,108.2729179,5.4,11/29/2021,11/14/2021,258.9883871,26.4,34.183334,"{""type"":""MultiPoint"",""coordinates"":[]}"
289_0000000000000000001e_0,0.012246171,IDN.9.12.31_1,30.13,Widasari,-0.211869136,0.040686362,0.0245214,5.83,39.40682,3.19E+07,26.133333,38.3,8,1,-6.466610802,108.2732647,5.5,11/29/2021,11/14/2021,194.5052836,26.783333,34.95,"{""type"":""MultiPoint"",""coordinates"":[]}"
290_00000000000000000000_0,1.149932727,IDN.9.12.1_1,28.77,Anjatan,0.255083333,0.407879476,0.473120422,3.8416667,38.9506,6.86E+07,24.416666,35.65,14,1,-6.376434756,107.9465204,5.5,12/14/2021,11/29/2021,121.0743341,29.95,34.366665,"{""type"":""MultiPoint"",""coordinates"":[]}"
290_00000000000000000002_0,1.920622258,IDN.9.12.3_1,28.53,Balongan,0.220074044,0.389090909,0.451316279,4.576667,38.667683,2.20E+07,24.416666,39.233334,1,1,-6.38404523,108.3754617,5.7,12/14/2021,11/29/2021,63.20453715,26.9,33.85,"{""type"":""MultiPoint"",""coordinates"":[]}"
290_00000000000000000003_0,-0.011990257,IDN.9.12.4_1,30.63,Bangodua,0.270045835,0.037652564,0.037539794,7.2183332,38.863533,3.88E+07,26.216667,37.116665,9,1,-6.516957405,108.2788161,5.6,12/14/2021,11/29/2021,77.81135464,28.733334,34.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
290_00000000000000000006_0,4.426648193,IDN.9.12.7_1,30.93,Cikedung,0.253777804,9.09E-04,0.016288553,6.2233334,38.940327,8.44E+07,27.633333,40.783333,29,0,-6.537103773,108.174859,5.5,12/14/2021,11/29/2021,79.5229826,26.5,32.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
290_0000000000000000000d_0,3.098073266,IDN.9.12.14_1,26.13,Kandanghaur,0.276198127,-0.473883322,-0.512023606,4.4066668,38.758125,5.37E+07,19.683332,40.016666,0,0,-6.356153471,108.0925528,5.75,12/14/2021,11/29/2021,92.17248738,29.8,30.183332,"{""type"":""MultiPoint"",""coordinates"":[]}"
290_00000000000000000010_0,0.843457618,IDN.9.12.17_1,32.11,Kertasemaya,0.247993272,0.131616569,0.152664581,5.54,38.863533,2.80E+07,25.85,41.033333,11,1,-6.519212364,108.367312,5.766667,12/14/2021,11/29/2021,70.13015842,28.7,30.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
290_00000000000000000011_0,0.13177821,IDN.9.12.18_1,30.45,Krangkeng,0.141410723,0.101961715,0.091939727,7.3966665,38.863533,4.65E+07,20.683332,36.433334,4,1,-6.515525463,108.4866135,5.766667,12/14/2021,11/29/2021,64.33651352,27.55,36.016666,"{""type"":""MultiPoint"",""coordinates"":[]}"
290_00000000000000000012_0,3.157799,IDN.9.12.19_1,30.37,Kroya,0.352400051,-0.424426293,-0.459643305,7.355,38.758125,1.11E+08,24.25,37.483334,26,1,-6.499856595,108.0409915,5.55,12/14/2021,11/29/2021,100.921514,26.966667,35.533333,"{""type"":""MultiPoint"",""coordinates"":[]}"
290_00000000000000000013_0,2.128717665,IDN.9.12.20_1,28.55,Lelea,0.223563423,-0.009219391,0.004548123,6.945,38.758125,5.12E+07,23.216667,38.85,5,1,-6.461084281,108.2255471,5.6,12/14/2021,11/29/2021,77.11351538,26.366667,34.783333,"{""type"":""MultiPoint"",""coordinates"":[]}"
290_00000000000000000015_0,-0.259635528,IDN.9.12.22_1,26.03,Losarang,0.148300295,0.073535408,0.085293394,5.7533336,38.758125,5.49E+07,30,42,-5,0,-6.370965143,108.1748983,5.85,12/14/2021,11/29/2021,66.27951097,25.3,32.7,"{""type"":""MultiPoint"",""coordinates"":[]}"
290_0000000000000000001a_0,1.210636809,IDN.9.12.27_1,31.04,Sukagumiwang,0.228441074,0.219543147,0.254644199,5.6516666,38.863533,2.39E+07,23.016666,38.4,16,1,-6.58186177,108.3236732,5.7,12/14/2021,11/29/2021,85.61140561,31.066668,30.483334,"{""type"":""MultiPoint"",""coordinates"":[]}"
290_0000000000000000001d_0,3.198751763,IDN.9.12.30_1,29.42,Tukdana,0.27790094,-0.396916424,-0.430402732,5.295,38.863533,5.74E+07,19.15,39.433334,13,1,-6.561284943,108.2729179,5.4,12/14/2021,11/29/2021,94.3507967,26.4,34.183334,"{""type"":""MultiPoint"",""coordinates"":[]}"
290_0000000000000000001e_0,0.274013851,IDN.9.12.31_1,29.85,Widasari,0.53718025,0.075770192,0.087887568,5.83,38.667683,3.19E+07,26.133333,38.3,8,1,-6.466610802,108.2732647,5.5,12/14/2021,11/29/2021,69.58261967,26.783333,34.95,"{""type"":""MultiPoint"",""coordinates"":[]}"
291_0000000000000000000d_0,0.294075848,IDN.9.12.14_1,28.25,Kandanghaur,0.220777235,-0.187064169,-0.216955262,4.4066668,38.307518,5.37E+07,19.683332,40.016666,0,0,-6.356153471,108.0925528,5.75,12/29/2021,12/14/2021,74.56611657,29.8,30.183332,"{""type"":""MultiPoint"",""coordinates"":[]}"
291_0000000000000000001d_0,0.114567198,IDN.9.12.30_1,29.03,Tukdana,0.169606513,0.068021892,0.07890046,5.295,38.58179,5.74E+07,19.15,39.433334,13,1,-6.561284943,108.2729179,5.4,12/29/2021,12/14/2021,136.1448555,26.4,34.183334,"{""type"":""MultiPoint"",""coordinates"":[]}"
292_00000000000000000006_0,-0.153929796,IDN.9.12.7_1,30.11,Cikedung,0.164183391,0.202760117,0.17159703,6.2233334,39.185543,8.44E+07,27.633333,40.783333,29,0,-6.537103773,108.174859,5.5,1/13/2022,12/29/2021,181.517447,26.5,32.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
292_00000000000000000008_0,0.436643083,IDN.9.12.9_1,31.27,Gantar,0.283575419,0.420375865,0.432908829,4.37,41.914,1.10E+08,16.433332,41.066666,42,1,-6.546260825,107.9498554,5.5,1/13/2022,12/29/2021,195.7869532,23.633333,35.283333,"{""type"":""MultiPoint"",""coordinates"":[]}"
292_00000000000000000009_0,0.355216774,IDN.9.12.10_1,33.39,Haurgeulis,0.277195782,0.292554056,0.25804079,4.9,38.433193,4.70E+07,22.65,35.683334,21,1,-6.446405047,107.9374711,5.6,1/13/2022,12/29/2021,199.2296822,27.55,36.733334,"{""type"":""MultiPoint"",""coordinates"":[]}"
292_00000000000000000012_0,-0.008605821,IDN.9.12.19_1,28.39,Kroya,0.364341018,0.423053365,0.379059575,7.355,39.045258,1.11E+08,24.25,37.483334,26,1,-6.499856595,108.0409915,5.55,1/13/2022,12/29/2021,194.7834425,26.966667,35.533333,"{""type"":""MultiPoint"",""coordinates"":[]}"
292_00000000000000000018_0,0.695473703,IDN.9.12.25_1,24.27,Sindang,0.33267228,0.155346538,0.180192054,5.94,39.06095,2.15E+07,26.8,38.183334,0,1,-6.331951271,108.2974191,5.7,1/13/2022,12/29/2021,156.6338041,26.15,35.683334,"{""type"":""MultiPoint"",""coordinates"":[]}"
292_0000000000000000001d_0,-0.849911861,IDN.9.12.30_1,29.57,Tukdana,0.019123178,-0.010764255,-0.011426365,5.295,39.189785,5.74E+07,19.15,39.433334,13,1,-6.561284943,108.2729179,5.4,1/13/2022,12/29/2021,198.5434222,26.4,34.183334,"{""type"":""MultiPoint"",""coordinates"":[]}"
293_00000000000000000001_0,-0.216358347,IDN.9.12.2_1,30.31,Arahan,0.151866245,-0.049077896,-0.055175085,5.8983335,38.67856,2.22E+07,23.4,40.5,2,1,-6.363311932,108.2467322,5.65,1/28/2022,1/13/2022,115.3358003,26.933332,32.566666,"{""type"":""MultiPoint"",""coordinates"":[]}"
293_00000000000000000002_0,-0.058616158,IDN.9.12.3_1,29.97,Balongan,0.6066315,0.267745953,0.310554366,4.576667,38.668392,2.20E+07,24.416666,39.233334,1,1,-6.38404523,108.3754617,5.7,1/28/2022,1/13/2022,128.7222023,26.9,33.85,"{""type"":""MultiPoint"",""coordinates"":[]}"
293_00000000000000000003_0,1.36161116,IDN.9.12.4_1,31.65,Bangodua,0.058565712,-0.021696408,-0.020578299,7.2183332,38.922367,3.88E+07,26.216667,37.116665,9,1,-6.516957405,108.2788161,5.6,1/28/2022,1/13/2022,98.17706585,28.733334,34.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
293_00000000000000000004_0,0.210041522,IDN.9.12.5_1,31.65,Bongas,0.125367942,0.109894471,0.106231709,3.7733333,38.67856,4.15E+07,21.666666,37.016666,7,1,-6.379961067,108.0174887,5.65,1/28/2022,1/13/2022,118.5196203,30.05,32.916668,"{""type"":""MultiPoint"",""coordinates"":[]}"
293_00000000000000000006_0,0.154448536,IDN.9.12.7_1,30.43,Cikedung,0.016777318,0.070197285,0.069785836,6.2233334,38.94625,8.44E+07,27.633333,40.783333,29,0,-6.537103773,108.174859,5.5,1/28/2022,1/13/2022,94.33703232,26.5,32.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
293_00000000000000000007_0,0.162422215,IDN.9.12.8_1,29.67,Gabuswetan,-0.091404611,0.114247944,0.107830495,6.0833335,38.67856,6.77E+07,25.516666,41.533333,9,1,-6.427559569,108.0681062,5.5,1/28/2022,1/13/2022,104.7150996,24.683332,33.733334,"{""type"":""MultiPoint"",""coordinates"":[]}"
293_00000000000000000008_0,0.486351213,IDN.9.12.9_1,29.01,Gantar,0.298550698,0.529689843,0.455898015,4.37,41.75926,1.10E+08,16.433332,41.066666,42,1,-6.546260825,107.9498554,5.5,1/28/2022,1/13/2022,87.9684732,23.633333,35.283333,"{""type"":""MultiPoint"",""coordinates"":[]}"
293_00000000000000000009_0,0.008958421,IDN.9.12.10_1,30.03,Haurgeulis,-0.635650801,0.034706432,0.018918109,4.9,38.173515,4.70E+07,22.65,35.683334,21,1,-6.446405047,107.9374711,5.6,1/28/2022,1/13/2022,103.138166,27.55,36.733334,"{""type"":""MultiPoint"",""coordinates"":[]}"
293_0000000000000000000a_0,1.13326257,IDN.9.12.11_1,31.13,Indramayu,-0.001378777,0.489652528,0.567970231,4.153333,38.668392,1.83E+07,22.166666,40.666668,4,0,-6.346221002,108.3396735,5.5,1/28/2022,1/13/2022,114.7279849,30.866667,28.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
293_0000000000000000000b_0,-0.027748264,IDN.9.12.12_1,27.75,Jatibarang,0.174953533,0.057070668,0.058928032,6.315,38.668392,2.77E+07,24.266666,40.816666,6,1,-6.440430282,108.3127631,5.5,1/28/2022,1/13/2022,106.9950328,25.666666,33.483334,"{""type"":""MultiPoint"",""coordinates"":[]}"
293_0000000000000000000c_0,0.285614246,IDN.9.12.13_1,30.07,Juntinyuat,0.116775597,0.11886796,0.117547715,5.3966665,38.668392,4.00E+07,25.15,42.333332,5,0,-6.435702404,108.4106237,5.55,1/28/2022,1/13/2022,130.7217278,28.65,29.016666,"{""type"":""MultiPoint"",""coordinates"":[]}"
293_0000000000000000000d_0,-0.051273121,IDN.9.12.14_1,29.73,Kandanghaur,0.097580448,-0.038596832,-0.034911021,4.4066668,38.67856,5.37E+07,19.683332,40.016666,0,0,-6.356153471,108.0925528,5.75,1/28/2022,1/13/2022,118.3832753,29.8,30.183332,"{""type"":""MultiPoint"",""coordinates"":[]}"
293_0000000000000000000f_0,0.231999132,IDN.9.12.16_1,30.77,Kedokan Bunder,0.233370378,0.272974488,0.224190562,5.8283334,38.668392,2.49E+07,20.833334,40.166668,7,1,-6.498111734,108.413541,5.5,1/28/2022,1/13/2022,119.384048,27.1,32.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
293_00000000000000000010_0,0.277352825,IDN.9.12.17_1,31.23,Kertasemaya,0.15411531,0.098089938,0.099311058,5.54,38.922367,2.80E+07,25.85,41.033333,11,1,-6.519212364,108.367312,5.766667,1/28/2022,1/13/2022,116.091404,28.7,30.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
293_00000000000000000012_0,0.217463415,IDN.9.12.19_1,29.25,Kroya,-0.209479283,0.078645184,0.081380069,7.355,38.67856,1.11E+08,24.25,37.483334,26,1,-6.499856595,108.0409915,5.55,1/28/2022,1/13/2022,87.39931107,26.966667,35.533333,"{""type"":""MultiPoint"",""coordinates"":[]}"
293_00000000000000000013_0,0.224795896,IDN.9.12.20_1,30.95,Lelea,0.040985563,-0.021540137,-0.020617556,6.945,38.67856,5.12E+07,23.216667,38.85,5,1,-6.461084281,108.2255471,5.6,1/28/2022,1/13/2022,105.5108459,26.366667,34.783333,"{""type"":""MultiPoint"",""coordinates"":[]}"
293_00000000000000000014_0,1.103376826,IDN.9.12.21_1,31.15,Lohbener,0.176131725,0.1826899,0.213101114,3.9716666,38.668392,2.69E+07,20.716667,41.633335,2,1,-6.399805492,108.2562558,5.55,1/28/2022,1/13/2022,109.3150394,26.916666,31.366667,"{""type"":""MultiPoint"",""coordinates"":[]}"
293_00000000000000000015_0,0.137137379,IDN.9.12.22_1,28.51,Losarang,0.178158635,0.014921907,0.01933606,5.7533336,38.67856,5.49E+07,30,42,-5,0,-6.370965143,108.1748983,5.85,1/28/2022,1/13/2022,115.7268937,25.3,32.7,"{""type"":""MultiPoint"",""coordinates"":[]}"
293_00000000000000000017_0,0.034624073,IDN.9.12.24_1,32.27,Patrol,0.044112298,0.010298659,0.011300155,4.4066668,38.67856,3.28E+07,22.25,35.05,5,1,-6.319597156,108.001201,5.5,1/28/2022,1/13/2022,125.2723548,33.383335,31.566668,"{""type"":""MultiPoint"",""coordinates"":[]}"
293_00000000000000000018_0,0.819601721,IDN.9.12.25_1,27.67,Sindang,0.197640297,0.293619927,0.340575198,5.94,38.668392,2.15E+07,26.8,38.183334,0,1,-6.331951271,108.2974191,5.7,1/28/2022,1/13/2022,114.8391676,26.15,35.683334,"{""type"":""MultiPoint"",""coordinates"":[]}"
293_0000000000000000001a_0,0.418042191,IDN.9.12.27_1,30.75,Sukagumiwang,0.279244802,0.431265988,0.370205146,5.6516666,38.922367,2.39E+07,23.016666,38.4,16,1,-6.58186177,108.3236732,5.7,1/28/2022,1/13/2022,114.2359848,31.066668,30.483334,"{""type"":""MultiPoint"",""coordinates"":[]}"
293_0000000000000000001c_0,0.357251041,IDN.9.12.29_1,29.67,Terisi,0.155367232,0.121586239,0.125373137,6.4083333,38.94625,1.07E+08,21.5,37.533333,45,1,-6.56059026,108.067279,5.516667,1/28/2022,1/13/2022,87.68262291,26.216667,36.266666,"{""type"":""MultiPoint"",""coordinates"":[]}"
293_0000000000000000001d_0,-0.06071262,IDN.9.12.30_1,26.56333333,Tukdana,-0.077603236,-0.021480951,-0.020765471,5.295,38.922367,5.74E+07,19.15,39.433334,13,1,-6.561284943,108.2729179,5.4,1/28/2022,1/13/2022,111.8126953,26.4,34.183334,"{""type"":""MultiPoint"",""coordinates"":[]}"
293_0000000000000000001e_0,0.985057025,IDN.9.12.31_1,28.45,Widasari,0.042751268,-0.020404789,-0.019142509,5.83,38.668392,3.19E+07,26.133333,38.3,8,1,-6.466610802,108.2732647,5.5,1/28/2022,1/13/2022,99.1439724,26.783333,34.95,"{""type"":""MultiPoint"",""coordinates"":[]}"
294_00000000000000000001_0,-0.062228021,IDN.9.12.2_1,28.93,Arahan,-0.052810151,-0.014833202,-0.014763339,5.8983335,38.31098,2.22E+07,23.4,40.5,2,1,-6.363311932,108.2467322,5.65,2/12/2022,1/28/2022,109.8596474,26.933332,32.566666,"{""type"":""MultiPoint"",""coordinates"":[]}"
294_00000000000000000002_0,-0.042718808,IDN.9.12.3_1,28.93,Balongan,-0.160402159,-0.026517642,-0.024094036,4.576667,38.31274,2.20E+07,24.416666,39.233334,1,1,-6.38404523,108.3754617,5.7,2/12/2022,1/28/2022,109.6533709,26.9,33.85,"{""type"":""MultiPoint"",""coordinates"":[]}"
294_00000000000000000003_0,-0.045835771,IDN.9.12.4_1,29.01,Bangodua,-0.225441631,-0.026995142,-0.024931865,7.2183332,38.600975,3.88E+07,26.216667,37.116665,9,1,-6.516957405,108.2788161,5.6,2/12/2022,1/28/2022,113.1473727,28.733334,34.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
294_00000000000000000004_0,-0.015179961,IDN.9.12.5_1,28.81,Bongas,-0.232345344,-0.013628552,-0.012114435,3.7733333,38.31098,4.15E+07,21.666666,37.016666,7,1,-6.379961067,108.0174887,5.65,2/12/2022,1/28/2022,112.2691659,30.05,32.916668,"{""type"":""MultiPoint"",""coordinates"":[]}"
294_00000000000000000007_0,-0.014592681,IDN.9.12.8_1,27.08,Gabuswetan,-0.538961307,-0.036803344,-0.025316533,6.0833335,38.31098,6.77E+07,25.516666,41.533333,9,1,-6.427559569,108.0681062,5.5,2/12/2022,1/28/2022,114.4064527,24.683332,33.733334,"{""type"":""MultiPoint"",""coordinates"":[]}"
294_00000000000000000008_0,0.721089694,IDN.9.12.9_1,27.63,Gantar,0.432095927,0.875762839,0.755800674,4.37,41.697468,1.10E+08,16.433332,41.066666,42,1,-6.546260825,107.9498554,5.5,2/12/2022,1/28/2022,121.9890525,23.633333,35.283333,"{""type"":""MultiPoint"",""coordinates"":[]}"
294_0000000000000000000a_0,-0.042913083,IDN.9.12.11_1,33.49,Indramayu,-0.095426796,-0.018778149,-0.017825729,4.153333,38.31274,1.83E+07,22.166666,40.666668,4,0,-6.346221002,108.3396735,5.5,2/12/2022,1/28/2022,107.3057072,30.866667,28.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
294_0000000000000000000b_0,-0.11871966,IDN.9.12.12_1,26.63,Jatibarang,-0.045376024,-0.011802043,-0.012040074,6.315,38.31274,2.77E+07,24.266666,40.816666,6,1,-6.440430282,108.3127631,5.5,2/12/2022,1/28/2022,108.1665478,25.666666,33.483334,"{""type"":""MultiPoint"",""coordinates"":[]}"
294_0000000000000000000c_0,-0.065918663,IDN.9.12.13_1,30.49,Juntinyuat,-0.410564513,-0.070069629,-0.057043524,5.3966665,38.31274,4.00E+07,25.15,42.333332,5,0,-6.435702404,108.4106237,5.55,2/12/2022,1/28/2022,101.7939229,28.65,29.016666,"{""type"":""MultiPoint"",""coordinates"":[]}"
294_0000000000000000000f_0,-0.049663323,IDN.9.12.16_1,27.29,Kedokan Bunder,-0.535280838,-0.089282567,-0.064537017,5.8283334,38.31274,2.49E+07,20.833334,40.166668,7,1,-6.498111734,108.413541,5.5,2/12/2022,1/28/2022,114.504159,27.1,32.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
294_00000000000000000012_0,-0.072665689,IDN.9.12.19_1,28.23,Kroya,-0.294582754,-0.04976384,-0.045813444,7.355,38.31098,1.11E+08,24.25,37.483334,26,1,-6.499856595,108.0409915,5.55,2/12/2022,1/28/2022,120.7661133,26.966667,35.533333,"{""type"":""MultiPoint"",""coordinates"":[]}"
294_00000000000000000013_0,-0.061338255,IDN.9.12.20_1,28.24,Lelea,-0.072001761,-0.012962239,-0.012981575,6.945,38.31098,5.12E+07,23.216667,38.85,5,1,-6.461084281,108.2255471,5.6,2/12/2022,1/28/2022,113.1618886,26.366667,34.783333,"{""type"":""MultiPoint"",""coordinates"":[]}"
294_00000000000000000014_0,-0.076257671,IDN.9.12.21_1,30.99,Lohbener,-0.046514658,-0.014121741,-0.014293375,3.9716666,38.31274,2.69E+07,20.716667,41.633335,2,1,-6.399805492,108.2562558,5.55,2/12/2022,1/28/2022,103.5784016,26.916666,31.366667,"{""type"":""MultiPoint"",""coordinates"":[]}"
294_00000000000000000018_0,-0.03683513,IDN.9.12.25_1,25.71,Sindang,-0.096717063,-0.011968771,-0.011534468,5.94,38.31274,2.15E+07,26.8,38.183334,0,1,-6.331951271,108.2974191,5.7,2/12/2022,1/28/2022,99.52389956,26.15,35.683334,"{""type"":""MultiPoint"",""coordinates"":[]}"
294_0000000000000000001d_0,-0.019025677,IDN.9.12.30_1,26.08,Tukdana,-0.434999672,-0.025139609,-0.019539009,5.295,38.600975,5.74E+07,19.15,39.433334,13,1,-6.561284943,108.2729179,5.4,2/12/2022,1/28/2022,123.5332716,26.4,34.183334,"{""type"":""MultiPoint"",""coordinates"":[]}"
294_0000000000000000001e_0,-0.153853854,IDN.9.12.31_1,27.37,Widasari,-0.031033016,-0.010395197,-0.01079859,5.83,38.31274,3.19E+07,26.133333,38.3,8,1,-6.466610802,108.2732647,5.5,2/12/2022,1/28/2022,104.7627282,26.783333,34.95,"{""type"":""MultiPoint"",""coordinates"":[]}"
295_00000000000000000002_0,-0.030129327,IDN.9.12.3_1,25.15,Balongan,-0.710665663,-0.18905156,-0.069749065,4.576667,38.738293,2.20E+07,24.416666,39.233334,1,1,-6.38404523,108.3754617,5.7,2/27/2022,2/12/2022,116.0870154,26.9,33.85,"{""type"":""MultiPoint"",""coordinates"":[]}"
295_00000000000000000018_0,-0.041670954,IDN.9.12.25_1,24.61,Sindang,-0.787723059,-0.238079053,-0.093149588,5.94,38.738293,2.15E+07,26.8,38.183334,0,1,-6.331951271,108.2974191,5.7,2/27/2022,2/12/2022,114.5942512,26.15,35.683334,"{""type"":""MultiPoint"",""coordinates"":[]}"
296_00000000000000000000_0,0.404263139,IDN.9.12.1_1,25.89,Anjatan,0.234659365,0.352743956,0.409171437,3.8416667,38.412468,6.86E+07,24.416666,35.65,14,1,-6.376434756,107.9465204,5.5,3/14/2022,2/27/2022,151.2513068,29.95,34.366665,"{""type"":""MultiPoint"",""coordinates"":[]}"
